,district,is_incumbent,name,party,percent,state,votes,won,year
393,District 33,1,Ted Lieu,D,66.4,California,219397.0,1,2016
394,District 33,0,Kenneth Wright,R,33.6,California,110822.0,0,2016
395,District 33,1,Ted Lieu,D,68.0,California,144380.0,1,2018
396,District 33,0,Kenneth Wright,R,32.0,California,67939.0,0,2018
397,District 34,1,Xavier Becerra,D,85.6,California,120367.0,1,2012
398,District 34,0,Stephen Smith,R,14.4,California,20223.0,0,2012
399,District 34,1,Xavier Becerra,D,72.5,California,44697.0,1,2014
400,District 34,0,Adrienne Nicole Edwards,D,27.5,California,16924.0,0,2014
401,District 34,1,Xavier Becerra,D,77.2,California,122842.0,1,2016
402,District 34,0,Adrienne Nicole Edwards,D,22.8,California,36314.0,0,2016
403,District 34,0,Jimmy Gomez,D,59.2,California,25569.0,1,2017
404,District 34,0,Robert Lee Ahn,D,40.8,California,17610.0,0,2017
405,District 34,1,Jimmy Gomez,D,74.2,California,70695.0,1,2018
406,District 35,0,Gloria Negrete McLeod,D,55.9,California,79698.0,1,2012
407,District 35,1,Joe Baca,D,44.1,California,62982.0,0,2012
408,District 35,0,Norma Torres,D,63.5,California,39502.0,1,2014
409,District 35,0,Christina Gagnier,D,36.5,California,22753.0,0,2014
410,District 35,1,Norma Torres,D,72.4,California,124044.0,1,2016
411,District 35,0,Tyler Fischella,R,27.6,California,47309.0,0,2016
412,District 35,1,Norma Torres,D,67.6,California,58982.0,1,2018
413,District 35,0,Christian Valiente,R,32.4,California,28282.0,0,2018
414,District 36,0,Raul Ruiz,D,52.9,California,110189.0,1,2012
415,District 36,1,Mary Bono Mack,R,47.1,California,97953.0,0,2012
416,District 36,1,Raul Ruiz,D,54.2,California,72682.0,1,2014
417,District 36,0,Brian Nestande,R,45.8,California,61457.0,0,2014
418,District 36,1,Raul Ruiz,D,62.1,California,144348.0,1,2016
419,District 36,0,Jeff Stone,R,37.9,California,88269.0,0,2016
420,District 36,1,Raul Ruiz,D,56.4,California,59343.0,1,2018
421,District 36,0,Kimberlin Brown Pelzer,R,43.6,California,45931.0,0,2018
422,District 37,1,Karen Bass,D,86.4,California,207039.0,1,2012
423,District 37,0,Morgan Osborne,R,13.6,California,32541.0,0,2012
424,District 37,1,Karen Bass,D,84.3,California,96787.0,1,2014
425,District 37,0,Adam King,R,15.7,California,18051.0,0,2014
426,District 37,1,Karen Bass,D,81.1,California,192490.0,1,2016
427,District 37,0,Chris Blake Wiggins,D,18.9,California,44782.0,0,2016
428,District 37,1,Karen Bass,D,88.2,California,134719.0,1,2018
429,District 37,0,Ron Bassilian,R,11.8,California,17972.0,0,2018
430,District 38,1,Linda Sanchez,D,67.5,California,145280.0,1,2012
431,District 38,0,Benjamin Campos,R,32.5,California,69807.0,0,2012
432,District 38,1,Linda Sanchez,D,59.1,California,58192.0,1,2014
433,District 38,0,Benjamin Campos,R,40.9,California,40288.0,0,2014
434,District 38,1,Linda Sanchez,D,70.5,California,163590.0,1,2016
435,District 38,0,Ryan Downing,R,29.5,California,68524.0,0,2016
436,District 38,1,Linda Sánchez,D,66.9,California,91104.0,1,2018
437,District 38,0,Ryan Downing,R,33.1,California,45175.0,0,2018
438,District 39,1,Ed Royce,R,57.8,California,145607.0,1,2012
439,District 39,0,Jay Chen,D,42.2,California,106360.0,0,2012
440,District 39,1,Edward Royce,R,68.5,California,91319.0,1,2014
441,District 39,0,Peter Anderson,D,31.5,California,41906.0,0,2014
442,District 39,1,Edward Royce,R,57.2,California,150777.0,1,2016
443,District 39,0,Brett Murdock,D,42.8,California,112679.0,0,2016
444,District 39,0,Gil Cisneros,D,48.7,California,74793.0,0,2018
445,District 39,0,Young Kim,R,51.3,California,78667.0,0,2018
446,District 40,1,Lucille Roybal-Allard,D,58.9,California,73940.0,1,2012
447,District 40,0,David Sanchez,D,41.1,California,51613.0,0,2012
448,District 40,1,Lucille Roybal-Allard,D,61.2,California,30208.0,1,2014
449,District 40,0,David Sanchez,D,38.8,California,19171.0,0,2014
450,District 40,1,Lucille Roybal-Allard,D,81.2,California,106554.0,1,2016
451,District 40,1,Lucille Roybal-Allard,D,77.9,California,61357.0,1,2018
452,District 41,0,Mark Takano,D,59.0,California,103578.0,1,2012
453,District 41,0,John Tavaglione,R,41.0,California,72074.0,0,2012
454,District 41,1,Mark Takano,D,56.6,California,46948.0,1,2014
455,District 41,0,Steve Adams,R,43.4,California,35936.0,0,2014
456,District 41,1,Mark Takano,D,65.0,California,128164.0,1,2016
457,District 41,0,Doug Shepherd,R,35.0,California,69159.0,0,2016
458,District 41,1,Mark Takano,D,60.4,California,45606.0,1,2018
459,District 41,0,Aja Smith,R,39.6,California,29919.0,0,2018
460,District 42,1,Ken Calvert,R,60.6,California,130245.0,1,2012
461,District 42,0,Michael Williamson,D,39.4,California,84702.0,0,2012
462,District 42,1,Ken Calvert,R,65.7,California,74540.0,1,2014
463,District 42,0,Tim Sheridan,D,34.3,California,38850.0,0,2014
464,District 42,1,Ken Calvert,R,58.8,California,149547.0,1,2016
465,District 42,0,Tim Sheridan,D,41.2,California,104689.0,0,2016
466,District 42,1,Ken Calvert,R,59.3,California,65166.0,1,2018
467,District 42,0,Julia Peacock,D,40.7,California,44671.0,0,2018
468,District 43,1,Maxine Waters,D,71.2,California,143123.0,1,2012
469,District 43,0,Bob Flores,D,28.8,California,57771.0,0,2012
470,District 43,1,Maxine Waters,D,71.0,California,69681.0,1,2014
471,District 43,0,John Wood,R,29.0,California,28521.0,0,2014
472,District 43,1,Maxine Waters,D,76.1,California,167017.0,1,2016
473,District 43,0,Omar Navarro,R,23.9,California,52499.0,0,2016
474,District 43,1,Maxine Waters,D,75.8,California,97911.0,1,2018
475,District 43,0,Omar Navarro,R,24.2,California,31188.0,0,2018
476,District 44,1,Janice Hahn,D,60.2,California,99909.0,1,2012
477,District 44,1,Laura Richardson,D,39.8,California,65989.0,0,2012
478,District 44,1,Janice Hahn,D,86.7,California,59670.0,1,2014
479,District 44,0,Nanette Barragan,D,52.2,California,93124.0,1,2016
480,District 44,0,Isadore Hall,D,47.8,California,85289.0,0,2016
481,District 44,1,Nanette Barragán,D,69.4,California,65748.0,1,2018
482,District 44,0,Aja Brown,D,30.6,California,28961.0,0,2018
483,District 45,1,John Campbell,R,58.5,California,171417.0,1,2012
484,District 45,0,Sukhee Kang,D,41.5,California,121814.0,0,2012
485,District 45,0,Mimi Walters,R,65.1,California,106083.0,1,2014
486,District 45,0,Drew Leavens,D,34.9,California,56819.0,0,2014
487,District 45,1,Mimi Walters,R,58.6,California,182618.0,1,2016
488,District 45,0,Ron Varasteh,D,41.4,California,129231.0,0,2016
489,District 45,1,Mimi Walters,R,51.0,California,99639.0,0,2018
490,District 45,0,Katie Porter,D,49.0,California,95602.0,0,2018
491,District 46,1,Loretta Sanchez,D,63.9,California,95694.0,1,2012
492,District 46,0,Jerry Hayden,R,36.1,California,54121.0,0,2012
493,District 46,1,Loretta Sanchez,D,59.7,California,49738.0,1,2014
494,District 46,0,Adam Nick,R,40.3,California,33577.0,0,2014
495,District 46,0,Lou Correa,D,70.0,California,115248.0,1,2016
496,District 46,0,Bao Nguyen,D,30.0,California,49345.0,0,2016
497,District 46,1,Lou Correa,D,63.6,California,50100.0,1,2018
498,District 46,0,Russell Lambert,R,36.4,California,28679.0,0,2018
499,District 47,0,Alan Lowenthal,D,56.6,California,130093.0,1,2012
500,District 47,0,Gary DeLong,R,43.4,California,99919.0,0,2012
501,District 47,1,Alan Lowenthal,D,56.0,California,69091.0,1,2014
502,District 47,0,Andy Whallon,R,44.0,California,54309.0,0,2014
503,District 47,1,Alan Lowenthal,D,63.7,California,154759.0,1,2016
504,District 47,0,Andy Whallon,R,36.3,California,88109.0,0,2016
505,District 47,1,Alan Lowenthal,D,62.2,California,87553.0,1,2018
506,District 47,0,John Briscoe,R,37.8,California,53132.0,0,2018
507,District 48,1,Dana Rohrabacher,R,61.0,California,177144.0,1,2012
508,District 48,0,Ron Varasteh,D,39.0,California,113358.0,0,2012
509,District 48,1,Dana Rohrabacher,R,64.1,California,112082.0,1,2014
510,District 48,0,Sue Savary,D,35.9,California,62713.0,0,2014
511,District 48,1,Dana Rohrabacher,R,58.3,California,178701.0,1,2016
512,District 48,0,Suzanne Savary,D,41.7,California,127715.0,0,2016
513,District 48,0,Harley Rouda,D,51.8,California,105047.0,1,2018
514,District 48,1,Dana Rohrabacher,R,48.2,California,97719.0,0,2018
515,District 49,1,Darrell Issa,R,58.2,California,159725.0,1,2012
516,District 49,0,Jerry Tetalman,D,41.8,California,114893.0,0,2012
517,District 49,1,Darrell Issa,R,60.2,California,98161.0,1,2014
518,District 49,0,Dave Peiser,D,39.8,California,64981.0,0,2014
519,District 49,1,Darrell Issa,R,50.3,California,155888.0,1,2016
520,District 49,0,Douglas Applegate,D,49.7,California,154267.0,0,2016
521,District 49,0,Mike Levin,D,53.7,California,98240.0,1,2018
522,District 49,0,Diane Harkey,R,46.3,California,84636.0,0,2018
523,District 50,1,Duncan Hunter,R,67.7,California,174838.0,1,2012
524,District 50,0,David Secor,D,32.3,California,83455.0,0,2012
525,District 50,1,Duncan Hunter,R,71.2,California,111997.0,1,2014
526,District 50,0,James Kimber,D,28.8,California,45302.0,0,2014
527,District 50,1,Duncan Hunter,R,63.5,California,179937.0,1,2016
528,District 50,0,Patrick Malloy,D,36.5,California,103646.0,0,2016
529,District 50,1,Duncan Hunter,R,54.2,California,66934.0,1,2018
530,District 50,0,Ammar Campa-Najjar,D,45.8,California,56481.0,0,2018
531,District 51,0,Juan Vargas,D,71.5,California,113934.0,1,2012
532,District 51,0,Michael Crimmins,R,28.5,California,45464.0,0,2012
533,District 51,1,Juan Vargas,D,68.8,California,56373.0,1,2014
534,District 51,0,Stephen Meade,R,31.2,California,25577.0,0,2014
535,District 51,1,Juan Vargas,D,72.8,California,145162.0,1,2016
536,District 51,0,Juan Hidalgo Jr.,R,27.2,California,54362.0,0,2016
537,District 51,1,Juan Vargas,D,68.1,California,57391.0,1,2018
538,District 51,0,Juan Hidalgo,R,31.9,California,26833.0,0,2018
539,District 52,0,Scott Peters,D,51.2,California,151451.0,1,2012
540,District 52,1,Brian Bilbray,R,48.8,California,144459.0,0,2012
541,District 52,1,Scott Peters,D,51.6,California,98826.0,1,2014
542,District 52,0,Carl DeMaio,R,48.4,California,92746.0,0,2014
543,District 52,1,Scott Peters,D,56.5,California,181253.0,1,2016
544,District 52,0,Denise Gitsham,R,43.5,California,139403.0,0,2016
545,District 52,1,Scott Peters,D,61.2,California,107956.0,1,2018
546,District 52,0,Omar Qudrat,R,38.8,California,68339.0,0,2018
547,District 53,1,Susan Davis,D,61.4,California,164825.0,1,2012
548,District 53,0,Nick Popaditch,R,38.6,California,103482.0,0,2012
549,District 53,1,Susan Davis,D,58.8,California,87104.0,1,2014
550,District 53,0,Larry Wilske,R,41.2,California,60940.0,0,2014
551,District 53,1,Susan Davis,D,67.0,California,198988.0,1,2016
552,District 53,0,James Veltmeyer,R,33.0,California,97968.0,0,2016
553,District 53,1,Susan Davis,D,66.1,California,101781.0,1,2018
554,District 53,0,Morgan Murtaugh,R,33.9,California,52311.0,0,2018
555,District 1,1,Diana DeGette,D,68.2,Colorado,237579.0,1,2012
556,District 1,0,Danny Stroud,R,26.8,Colorado,93217.0,0,2012
557,District 1,1,Diana DeGette,D,65.8,Colorado,183281.0,1,2014
558,District 1,0,Martin Walsh,R,29.0,Colorado,80682.0,0,2014
559,District 1,1,Diana DeGette,D,67.9,Colorado,257254.0,1,2016
560,District 1,0,Casper Stockham,R,27.7,Colorado,105030.0,0,2016
561,District 1,1,Diana DeGette,D,71.7,Colorado,183933.0,1,2018
562,District 1,0,Casper Stockham,R,25.6,Colorado,65700.0,0,2018
563,District 2,1,Jared Polis,D,55.7,Colorado,234758.0,1,2012
564,District 2,0,Kevin Lundberg,R,38.6,Colorado,162639.0,0,2012
565,District 2,1,Jared Polis,D,56.7,Colorado,196300.0,1,2014
566,District 2,0,George Leing,R,43.3,Colorado,149645.0,0,2014
567,District 2,1,Jared Polis,D,56.9,Colorado,260175.0,1,2016
568,District 2,0,Nicholas Morse,R,37.2,Colorado,170001.0,0,2016
569,District 2,0,Joe Neguse,D,60.0,Colorado,252220.0,1,2018
570,District 2,0,Peter Yu,R,33.9,Colorado,142617.0,0,2018
571,District 3,0,Sal Pace,D,41.1,Colorado,142619.0,0,2012
572,District 3,1,Scott Tipton,R,53.4,Colorado,185291.0,1,2012
573,District 3,1,Scott Tipton,R,58.0,Colorado,163011.0,1,2014
574,District 3,0,Abel Tapia,D,35.7,Colorado,100364.0,0,2014
575,District 3,1,Scott Tipton,R,54.6,Colorado,204220.0,1,2016
576,District 3,0,Gail Schwartz,D,40.3,Colorado,150914.0,0,2016
577,District 3,1,Scott Tipton,R,51.7,Colorado,169105.0,1,2018
578,District 3,0,Diane Mitsch Bush,D,43.4,Colorado,142049.0,0,2018
579,District 4,0,Brandon Shaffer,D,36.8,Colorado,125715.0,0,2012
580,District 4,1,Cory Gardner,R,58.4,Colorado,199842.0,1,2012
581,District 4,0,Ken Buck,R,64.7,Colorado,185292.0,1,2014
582,District 4,0,Vic Meyers,D,29.2,Colorado,83727.0,0,2014
583,District 4,1,Ken Buck,R,63.5,Colorado,248230.0,1,2016
584,District 4,0,Bob Seay,D,31.7,Colorado,123642.0,0,2016
585,District 4,1,Ken Buck,R,60.9,Colorado,216954.0,1,2018
586,District 4,0,Karen McCormick,D,39.1,Colorado,139380.0,0,2018
587,District 5,1,Doug Lamborn,R,65.0,Colorado,199639.0,1,2012
588,District 5,1,Doug Lamborn,R,59.8,Colorado,157182.0,1,2014
589,District 5,0,Irv Halter,D,40.2,Colorado,105673.0,0,2014
590,District 5,1,Doug Lamborn,R,62.3,Colorado,225445.0,1,2016
591,District 5,0,Misty Plowright,D,30.9,Colorado,111676.0,0,2016
592,District 5,1,Doug Lamborn,R,58.3,Colorado,159932.0,1,2018
593,District 5,0,Stephany Rose Spaulding,D,38.3,Colorado,104930.0,0,2018
594,District 6,0,Joe Miklosi,D,45.8,Colorado,156930.0,0,2012
595,District 6,1,Mike Coffman,R,47.8,Colorado,163922.0,1,2012
596,District 6,1,Mike Coffman,R,51.9,Colorado,143467.0,1,2014
597,District 6,0,Andrew Romanoff,D,43.0,Colorado,118847.0,0,2014
598,District 6,1,Mike Coffman,R,50.9,Colorado,191626.0,1,2016
599,District 6,0,Morgan Carroll,D,42.6,Colorado,160372.0,0,2016
600,District 6,0,Jason Crow,D,54.1,Colorado,184399.0,1,2018
601,District 6,1,Mike Coffman,R,42.9,Colorado,146339.0,0,2018
602,District 7,1,Ed Perlmutter,D,53.5,Colorado,182460.0,1,2012
603,District 7,0,"Joe Coors, Jr.",R,40.8,Colorado,139066.0,0,2012
604,District 7,1,Ed Perlmutter,D,55.1,Colorado,148225.0,1,2014
605,District 7,0,Don Ytterberg,R,44.9,Colorado,120918.0,0,2014
606,District 7,1,Ed Perlmutter,D,55.2,Colorado,199758.0,1,2016
607,District 7,0,George Athanasopoulos,R,39.8,Colorado,144066.0,0,2016
608,District 7,1,Ed Perlmutter,D,60.3,Colorado,198792.0,1,2018
609,District 7,0,Mark Barrington,R,35.6,Colorado,117328.0,0,2018
610,District 1,1,John B. Larson,D,69.7,Connecticut,206973.0,1,2012
611,District 1,0,John Henry Decker,R,27.7,Connecticut,82321.0,0,2012
612,District 1,1,John Larson,D,61.4,Connecticut,135825.0,1,2014
613,District 1,0,Matthew Corey,R,37.1,Connecticut,82056.0,0,2014
614,District 1,1,John Larson,D,64.1,Connecticut,200686.0,1,2016
615,District 1,0,Matthew Corey,R,33.8,Connecticut,105674.0,0,2016
616,District 1,1,John Larson,D,63.6,Connecticut,173133.0,1,2018
617,District 1,0,Jennifer Nye,R,35.2,Connecticut,95874.0,0,2018
618,District 2,1,Joe Courtney,D,68.2,Connecticut,204708.0,1,2012
619,District 2,0,Paul M Formica,R,29.4,Connecticut,88103.0,0,2012
620,District 2,1,Joe Courtney,D,61.6,Connecticut,141948.0,1,2014
621,District 2,0,Lori Hopkins-Cavanagh,R,36.2,Connecticut,83386.0,0,2014
622,District 2,1,Joe Courtney,D,63.2,Connecticut,208818.0,1,2016
623,District 2,0,Daria Novak,R,33.7,Connecticut,111149.0,0,2016
624,District 2,1,Joe Courtney,D,62.1,Connecticut,179203.0,1,2018
625,District 2,0,Dan Postemski,R,35.5,Connecticut,102409.0,0,2018
626,District 3,1,Rosa L. DeLauro,D,74.7,Connecticut,217573.0,1,2012
627,District 3,0,Wayne Winsley,R,25.3,Connecticut,73726.0,0,2012
628,District 3,1,Rosa DeLauro,D,66.9,Connecticut,140485.0,1,2014
629,District 3,0,James Brown,R,33.1,Connecticut,69454.0,0,2014
630,District 3,1,Rosa DeLauro,D,69.0,Connecticut,213572.0,1,2016
631,District 3,0,Angel Cadena,R,31.0,Connecticut,95786.0,0,2016
632,District 3,1,Rosa L. DeLauro,D,93.6,Connecticut,144452.0,1,2018
633,District 3,0,Angel Cadena,R,6.4,Connecticut,9825.0,0,2018
634,District 4,1,Jim Himes,D,60.0,Connecticut,175929.0,1,2012
635,District 4,0,Steve Obsitnik,R,40.0,Connecticut,117503.0,0,2012
636,District 4,1,Jim Himes,D,53.8,Connecticut,106873.0,1,2014
637,District 4,0,Dan Debicella,R,46.2,Connecticut,91922.0,0,2014
638,District 4,1,Jim Himes,D,59.9,Connecticut,187811.0,1,2016
639,District 4,0,John Shaban,R,40.1,Connecticut,125724.0,0,2016
640,District 4,1,Jim Himes,D,60.9,Connecticut,165279.0,1,2018
641,District 4,0,Harry Arora,R,39.1,Connecticut,106171.0,0,2018
642,District 5,0,Elizabeth Esty,D,51.3,Connecticut,146098.0,1,2012
643,District 5,0,Andrew Roraback,R,48.7,Connecticut,138637.0,0,2012
644,District 5,1,Elizabeth Esty,D,53.2,Connecticut,113564.0,1,2014
645,District 5,0,Mark Greenberg,R,45.8,Connecticut,97767.0,0,2014
646,District 5,1,Elizabeth Esty,D,58.0,Connecticut,179252.0,1,2016
647,District 5,0,Clay Cope,R,42.0,Connecticut,129801.0,0,2016
648,District 5,0,Jahana Hayes,D,55.8,Connecticut,149714.0,1,2018
649,District 5,0,Manny Santos,R,44.2,Connecticut,118408.0,0,2018
650,At-Large,1,"John C. Carney, Jr.",D,64.7,Delaware,238081.0,1,2012
651,At-Large,0,Thomas Kovach,R,33.2,Delaware,122062.0,0,2012
652,At-Large,1,John C. Carney Jr.,D,59.3,Delaware,137251.0,1,2014
653,At-Large,0,Rose Izzo,R,36.8,Delaware,85146.0,0,2014
654,At-Large,0,Lisa Blunt Rochester,D,55.5,Delaware,233554.0,1,2016
655,At-Large,0,Hans Reigle,R,41.0,Delaware,172301.0,0,2016
656,At-Large,1,Lisa Blunt Rochester,D,64.3,Delaware,224571.0,1,2018
657,At-Large,0,Scott Walker,R,35.7,Delaware,124784.0,0,2018
658,District 1,1,Jeff Miller,R,69.6,Florida,238440.0,1,2012
659,District 1,0,James Bryan,D,27.1,Florida,92961.0,0,2012
660,District 1,1,Jeff Miller,R,70.1,Florida,165086.0,1,2014
661,District 1,0,James Bryan,D,23.4,Florida,54976.0,0,2014
662,District 1,0,Matt Gaetz,R,69.1,Florida,255107.0,1,2016
663,District 1,0,Steven Specht,D,30.9,Florida,114079.0,0,2016
664,District 1,1,Matt Gaetz,R,67.1,Florida,214643.0,1,2018
665,District 1,0,Jennifer Zimmerman,D,32.9,Florida,105194.0,0,2018
666,District 2,1,Steve Southerland II,R,52.7,Florida,175856.0,1,2012
667,District 2,0,Al Lawson,D,47.2,Florida,157634.0,0,2012
668,District 2,0,Gwen Graham,D,50.5,Florida,126096.0,1,2014
669,District 2,1,Steve Southerland,R,49.3,Florida,123262.0,0,2014
670,District 2,0,Neal Dunn,R,67.3,Florida,231163.0,1,2016
671,District 2,0,Walter Dartland,D,29.9,Florida,102801.0,0,2016
672,District 2,1,Neal Dunn,R,67.7,Florida,197310.0,1,2018
673,District 2,0,Bob Rackleff,D,32.3,Florida,94008.0,0,2018
674,District 3,0,Ted Yoho,R,64.7,Florida,204331.0,1,2012
675,District 3,0,"Jacques Rene Gaillot, Jr.",D,32.5,Florida,102468.0,0,2012
676,District 3,1,Ted Yoho,R,65.0,Florida,148691.0,1,2014
677,District 3,0,Marihelen Wheeler,D,32.3,Florida,73910.0,0,2014
678,District 3,1,Ted Yoho,R,56.6,Florida,193843.0,1,2016
679,District 3,0,Kenneth McGurn,D,39.8,Florida,136338.0,0,2016
680,District 3,1,Ted Yoho,R,58.1,Florida,171673.0,1,2018
681,District 3,0,Yvonne Hayes Hinson,D,41.9,Florida,123961.0,0,2018
682,District 4,1,Ander Crenshaw,R,76.1,Florida,239988.0,1,2012
683,District 4,1,Ander Crenshaw,R,78.3,Florida,177887.0,1,2014
684,District 4,0,John Rutherford,R,70.2,Florida,287509.0,1,2016
685,District 4,0,David Bruderly,D,27.6,Florida,113088.0,0,2016
686,District 4,1,John Rutherford,R,65.3,Florida,245938.0,1,2018
687,District 4,0,Ges Selmont,D,32.3,Florida,121556.0,0,2018
688,District 5,1,Corrine Brown,D,70.8,Florida,190472.0,1,2012
689,District 5,0,LeAnne Kolb,R,26.3,Florida,70700.0,0,2012
690,District 5,1,Corrine Brown,D,65.5,Florida,112340.0,1,2014
691,District 5,0,Gloreatha Scurry-Smith,R,34.5,Florida,59237.0,0,2014
692,District 5,1,Al Lawson,D,64.2,Florida,194549.0,1,2016
693,District 5,0,Glo Smith,R,35.8,Florida,108325.0,0,2016
694,District 5,1,Alfred Lawson,D,66.7,Florida,178394.0,1,2018
695,District 5,0,Virginia Fuller,R,33.3,Florida,89035.0,0,2018
696,District 6,0,Ron DeSantis,R,57.2,Florida,195962.0,1,2012
697,District 6,0,Heather Beaven,D,42.8,Florida,146489.0,0,2012
698,District 6,1,Ron DeSantis,R,62.5,Florida,166254.0,1,2014
699,District 6,0,David Cox,D,37.5,Florida,99563.0,0,2014
700,District 6,1,Ron DeSantis,R,58.6,Florida,213519.0,1,2016
701,District 6,0,William McCullough,D,41.4,Florida,151051.0,0,2016
702,District 6,0,Michael Waltz,R,56.3,Florida,187322.0,1,2018
703,District 6,0,Nancy Soderberg,D,43.7,Florida,145137.0,0,2018
704,District 7,1,John L. Mica,R,58.7,Florida,185518.0,1,2012
705,District 7,0,Jason Kendall,D,41.3,Florida,130479.0,0,2012
706,District 7,1,John Mica,R,63.6,Florida,144474.0,1,2014
707,District 7,0,Wesley Neuman,D,32.1,Florida,73011.0,0,2014
