,district,is_incumbent,name,party,percent,state,votes,won,year
6993,At-Large,,Denny Rehberg,R,60.41,Montana,217696.0,1,2010
6994,At-Large,,Dennis McDonald,D,33.84,Montana,121954.0,0,2010
6995,At-Large,,Steve Daines,R,53.25,Montana,255468.0,1,2012
6996,At-Large,,Kim Gillan,D,42.72,Montana,204939.0,0,2012
6997,At-Large,,Ryan Zinke,R,55.47,Montana,201436.0,1,2014
6998,At-Large,,John Lewis,D,40.34,Montana,146474.0,0,2014
6999,At-Large,,Ryan Zinke,R,56.19,Montana,285358.0,1,2016
7000,At-Large,,Denise Juneau,D,40.55,Montana,205919.0,0,2016
7001,At-Large,,Greg Gianforte,R,50.19,Montana,189473.0,1,2017
7002,At-Large,,Rob Quist,D,44.11,Montana,166483.0,0,2017
7003,District 1,,Elizabeth Furse,D,51.9,Oregon,144588.0,1,1996
7004,District 1,,Bill Witt,R,45.28,Oregon,126146.0,0,1996
7005,District 1,,David Wu,D,50.1,Oregon,119993.0,1,1998
7006,District 1,,Molly Bordonaro,R,47.11,Oregon,112827.0,0,1998
7007,District 1,,David Wu,D,58.28,Oregon,176902.0,1,2000
7008,District 1,,Charles Starr,R,37.99,Oregon,115303.0,0,2000
7009,District 1,,David Wu,D,62.69,Oregon,149215.0,1,2002
7010,District 1,,Jim Greenfield,R,33.99,Oregon,80917.0,0,2002
7011,District 1,,David Wu,D,57.51,Oregon,203771.0,1,2004
7012,District 1,,Goli Ameri,R,38.15,Oregon,135164.0,0,2004
7013,District 1,,David Wu,D,62.83,Oregon,169409.0,1,2006
7014,District 1,,Derrick Kitts,R,33.71,Oregon,90904.0,0,2006
7015,District 1,,David Wu,D,72.6,Oregon,237567.0,1,2008
7016,District 1,,David Wu,D,54.7,Oregon,160357.0,1,2010
7017,District 1,,Rob Cornilles,R,41.9,Oregon,122858.0,0,2010
7018,District 1,,Suzanne Bonamici,D,59.6,Oregon,197845.0,1,2012
7019,District 1,,Delinda Morgan,R,33.04,Oregon,109699.0,0,2012
7020,District 1,1.0,Suzanne Bonamici ,D,57.31,Oregon,160038.0,1,2014
7021,District 1,0.0,Jason Yates,R,34.47,Oregon,96245.0,0,2014
7022,District 1,,Jerry Moran,R,91.1,Kansas,186850.0,1,2002
7023,District 1,,Jerry Moran,R,90.72,Kansas,239776.0,1,2004
7024,District 1,,Jerry Moran,R,78.65,Kansas,153298.0,1,2006
7025,District 1,,John Doll,D,19.92,Kansas,38820.0,0,2006
7026,District 1,,Jerry Moran,R,81.88,Kansas,214549.0,1,2008
7027,District 1,,James Bordonaro,D,13.27,Kansas,34771.0,0,2008
7028,District 1,,Tim Huelskamp,R,73.76,Kansas,142281.0,1,2010
7029,District 1,,Alan Jilka,D,22.85,Kansas,44068.0,0,2010
7030,District 1,1.0,Tim Huelskamp ,R,100.0,Kansas,211337.0,1,2012
7031,District 1,1.0,Tim Huelskamp ,R,67.97,Kansas,138764.0,1,2014
7032,District 1,0.0,James Sherow,D,32.03,Kansas,65397.0,0,2014
7033,District 1,,Roger Marshall,R,66.24,Kansas,166051.0,1,2016
7034,At-Large,,Barbara Cubin,R,66.81,Wyoming,141848.0,1,2000
7035,At-Large,,Michael Allen Green,D,28.56,Wyoming,60638.0,0,2000
7036,At-Large,,Barbara Cubin,R,60.52,Wyoming,110229.0,1,2002
7037,At-Large,,Ron Akin,D,36.21,Wyoming,65961.0,0,2002
7038,At-Large,,Barbara Cubin,R,55.28,Wyoming,131682.0,1,2004
7039,At-Large,,Ted Ladd,D,41.97,Wyoming,99982.0,0,2004
7040,At-Large,,Barbara Cubin,R,48.33,Wyoming,93336.0,1,2006
7041,At-Large,,Gary Trauner,D,47.8,Wyoming,92324.0,0,2006
7042,At-Large,,Cynthia Lummis,R,52.63,Wyoming,131244.0,1,2008
7043,At-Large,,Gary Trauner,D,42.81,Wyoming,106758.0,0,2008
7044,At-Large,,Cynthia Lummis,R,70.42,Wyoming,131661.0,1,2010
7045,At-Large,,Dave Wendt,D,24.48,Wyoming,45768.0,0,2010
7046,At-Large,,Cynthia Lummis,R,68.89,Wyoming,166452.0,1,2012
7047,At-Large,,Chris Henrichsen,D,23.83,Wyoming,57573.0,0,2012
7048,At-Large,,Cynthia Lummis,R,68.47,Wyoming,113038.0,1,2014
7049,At-Large,,Richard Grayson,D,22.9,Wyoming,37803.0,0,2014
7050,At-Large,,Liz Cheney,R,62.03,Wyoming,156176.0,1,2016
7051,At-Large,,Ryan Greene,D,29.97,Wyoming,75466.0,0,2016
7052,District 23,,Samuel S. Stratton,D,77.8,New York,188144.0,1,1984
7053,District 23,,Frank Wicks,R,21.9,New York,53060.0,0,1984
7054,District 23,,Sherwood Boehlert,R,64.3,New York,124626.0,1,1996
7055,District 23,,Bruce W. Hapanowicz,D,26.0,New York,50436.0,0,1996
7056,District 23,,Sherwood Boehlert,R,80.8,New York,111242.0,1,1998
7057,District 23,,Sherwood Boehlert,R,60.5,New York,124132.0,1,2000
7058,District 23,,Richard W. Englebrecht,D,18.6,New York,38049.0,0,2000
7059,District 23,,John M. McHugh,R,100.0,New York,124682.0,1,2002
7060,District 23,,John M. McHugh,R,70.7,New York,160079.0,1,2004
7061,District 23,,Robert J. Johnson,D,29.3,New York,66448.0,0,2004
7062,District 23,,John M. McHugh,R,63.1,New York,106781.0,1,2006
7063,District 23,,Robert J. Johnson,D,36.9,New York,62318.0,0,2006
7064,District 23,,John M. McHugh,R,65.3,New York,129991.0,1,2008
7065,District 23,,Michael P. Oot,D,34.7,New York,69112.0,0,2008
7066,District 23,,Bill Owens,D,48.3,New York,73137.0,1,2009
7067,District 23,,"Dede Scozzafava(withdrew, but still on the ballot)[4]",R,5.7,New York,8582.0,0,2009
7068,District 23,,Bill Owens,D,47.5,New York,82232.0,1,2010
7069,District 23,,Matt Doheny,R,46.4,New York,80237.0,0,2010
7070,District 23,,Tom Reed,R,51.9,New York,126519.0,1,2012
7071,District 23,,Nate Shinagawa,D,48.1,New York,117055.0,0,2012
7072,District 23,,Tom Reed,R,59.4,New York,113130.0,1,2014
7073,District 23,,Martha Robertson,D,36.9,New York,70242.0,0,2014
7074,District 23,,Tom Reed,R,57.6,New York,161050.0,1,2016
7075,District 23,,John Plumb,D,42.4,New York,118584.0,0,2016
7076,District 1,1.0,Jay Inslee ,D,57.67,Washington,172642.0,1,2010
7077,District 1,0.0,James Watkins,R,42.33,Washington,126737.0,0,2010
7078,District 1,,Suzan DelBene,D,60.42,Washington,216144.0,1,2012
7079,District 1,,John Koster,R,39.58,Washington,141591.0,0,2012
7080,District 1,1.0,Suzan DelBene [7],D,53.94,Washington,177025.0,1,2012
7081,District 1,0.0,John Koster,R,46.06,Washington,151187.0,0,2012
7082,District 1,1.0,Suzan DelBene ,D,55.04,Washington,124151.0,1,2014
7083,District 1,0.0,Pedro Celis,R,44.96,Washington,101428.0,0,2014
7084,District 1,1.0,Suzan DelBene ,D,55.42,Washington,193619.0,1,2016
7085,District 1,0.0,Robert J. Sutherland,R,44.58,Washington,155779.0,0,2016
7086,District 1,1.0,Suzan DelBene ,D,58.64,Washington,145010.0,1,2018
7087,District 1,0.0,Jeffrey Beeler,R,41.36,Washington,102280.0,0,2018
7088,District 1,1.0,Barbara B. Kennelly ,D,77.0,Connecticut,176463.0,1,1988
7089,District 1,0.0,"Mario Robles, Jr.",R,23.0,Connecticut,51985.0,0,1988
7090,District 1,1.0,Barbara B. Kennelly ,D,71.0,Connecticut,126566.0,1,1990
7091,District 1,0.0,James P. Garvey,R,29.0,Connecticut,50690.0,0,1990
7092,District 1,1.0,Barbara B. Kennelly ,D,67.0,Connecticut,164735.0,1,1992
7093,District 1,0.0,Phillip Steele,R,31.0,Connecticut,75113.0,0,1992
7094,District 1,1.0,Barbara B. Kennelly ,D,74.0,Connecticut,139637.0,1,1994
7095,District 1,0.0,Douglas T. Putnam,R,24.0,Connecticut,46865.0,0,1994
7096,District 1,1.0,Barbara B. Kennelly ,D,74.0,Connecticut,158222.0,1,1996
7097,District 1,0.0,Kent Sleath,R,24.0,Connecticut,53666.0,0,1996
7098,District 1,,John B. Larson,D,58.0,Connecticut,97681.0,1,1998
7099,District 1,,Kevin O'Connor,R,41.0,Connecticut,69668.0,0,1998
7100,District 1,1.0,John B. Larson ,D,72.0,Connecticut,151932.0,1,2000
7101,District 1,0.0,Robert Backlund,R,28.0,Connecticut,59331.0,0,2000
7102,District 1,1.0,John B. Larson ,D,67.0,Connecticut,134698.0,1,2002
7103,District 1,0.0,Phil Steele,R,33.0,Connecticut,66968.0,0,2002
7104,District 1,1.0,John B. Larson ,D,73.0,Connecticut,197964.0,1,2004
7105,District 1,0.0,John Halstead,R,27.0,Connecticut,73272.0,0,2004
7106,District 1,1.0,John B. Larson ,D,74.0,Connecticut,154539.0,1,2006
7107,District 1,0.0,Scott MacLean,R,26.0,Connecticut,53010.0,0,2006
7108,District 1,1.0,John B. Larson ,D,72.0,Connecticut,211563.0,1,2008
7109,District 1,0.0,Joe Visconti,R,26.0,Connecticut,76851.0,0,2008
7110,District 1,1.0,John B. Larson ,D,61.0,Connecticut,138440.0,1,2010
7111,District 1,0.0,Ann Brickley,R,37.0,Connecticut,84076.0,0,2010
7112,District 1,1.0,John B. Larson ,D,70.0,Connecticut,206575.0,1,2012
7113,District 1,0.0,John Henry Decker,R,28.0,Connecticut,82262.0,0,2012
7114,District 1,1.0,John B. Larson ,D,62.0,Connecticut,135825.0,1,2014
7115,District 1,0.0,Matthew Corey,R,36.0,Connecticut,78609.0,0,2014
7116,District 1,1.0,John B. Larson ,D,64.0,Connecticut,188286.0,1,2016
7117,District 1,0.0,Matthew Corey,R,34.0,Connecticut,100976.0,0,2016
7118,District 1,,France W. Ballance Jr.,D,63.74,North Carolina,93157.0,1,2002
7119,District 1,,Greg Dority,R,34.83,North Carolina,50907.0,0,2002
7120,District 1,,George Kenneth Butterfield Jr.,D,63.98,North Carolina,137667.0,1,2004
7121,District 1,,Greg Dority,R,36.02,North Carolina,77508.0,0,2004
7122,District 1,,George Kenneth Butterfield Jr.,D,100.0,North Carolina,82510.0,1,2006
7123,District 1,,George Kenneth Butterfield Jr.,D,70.28,North Carolina,192765.0,1,2008
7124,District 1,,Dean Stephens,R,29.72,North Carolina,81506.0,0,2008
7125,District 1,,George Kenneth Butterfield Jr.,D,59.31,North Carolina,103294.0,1,2010
7126,District 1,,Ashley Woolard,R,40.69,North Carolina,70867.0,0,2010
7127,District 1,,George Kenneth Butterfield Jr.,D,75.32,North Carolina,254644.0,1,2012
7128,District 1,,Pete DiLauro,R,22.86,North Carolina,77288.0,0,2012
7129,District 1,,George Kenneth Butterfield Jr.,D,73.38,North Carolina,154333.0,1,2014
7130,District 1,,Arthur Rich,R,26.62,North Carolina,55990.0,0,2014
7131,District 1,,George Kenneth Butterfield Jr.,D,68.62,North Carolina,240661.0,1,2016
7132,District 1,,H. Powell Dew Jr.,R,28.96,North Carolina,101567.0,0,2016
7133,District 1,,JoAnn Davis,R,57.5,Virginia,151344.0,1,2000
7134,District 1,,Lawrence A. Davies,D,37.0,Virginia,97399.0,0,2000
7135,District 1,1.0,JoAnn Davis ,R,95.9,Virginia,113168.0,1,2002
7136,District 1,1.0,JoAnn Davis ,R,78.6,Virginia,225071.0,1,2004
7137,District 1,1.0,JoAnn Davis ,R,63.0,Virginia,143889.0,1,2006
7138,District 1,0.0,Shawn M. O'Donnell,D,35.5,Virginia,81083.0,0,2006
7139,District 1,,Rob Wittman,R,60.8,Virginia,42772.0,1,2007
7140,District 1,,Philip Forgit,D,37.3,Virginia,26282.0,0,2007
7141,District 1,1.0,Rob Wittman ,R,56.6,Virginia,203839.0,1,2008
7142,District 1,0.0,Bill Day,D,41.8,Virginia,150432.0,0,2008
7143,District 1,1.0,Rob Wittman ,R,63.9,Virginia,135564.0,1,2010
7144,District 1,0.0,Krystal M. Ball,D,34.8,Virginia,73824.0,0,2010
7145,District 1,1.0,Rob Wittman ,R,56.3,Virginia,200845.0,1,2012
7146,District 1,0.0,Adam M. Cook,D,41.2,Virginia,147036.0,0,2012
7147,District 1,1.0,Rob Wittman ,R,62.9,Virginia,131851.0,1,2014
7148,District 1,0.0,Norm Mosher,D,34.4,Virginia,72054.0,0,2014
7149,District 1,1.0,Rob Wittman ,R,59.86,Virginia,230213.0,1,2016
7150,District 1,0.0,Matt Rowe,D,36.61,Virginia,140785.0,0,2016
7151,District 7,,David Rouzer,R,60.91,North Carolina,211801.0,1,2016
7152,District 7,,J. Wesley Casteen,D,39.09,North Carolina,135905.0,0,2016
7153,District 7,,David Rouzer,R,59.35,North Carolina,134431.0,1,2014
7154,District 7,,Jonathan Barfield Jr.,D,37.11,North Carolina,84054.0,0,2014
7155,District 7,,Mike McIntyre,D,50.1,North Carolina,168695.0,1,2012
7156,District 7,,David Rouzer,R,49.9,North Carolina,168041.0,0,2012
7157,District 7,,Mike McIntyre,D,53.68,North Carolina,113957.0,1,2010
7158,District 7,,Ilario Gregory Pantano,R,46.32,North Carolina,98328.0,0,2010
7159,District 7,,Mike McIntyre,D,68.84,North Carolina,215383.0,1,2008
7160,District 7,,Will Breazeale,R,31.16,North Carolina,97472.0,0,2008
7161,District 7,,Mike McIntyre,D,72.8,North Carolina,101787.0,1,2006
7162,District 7,,Shirley Davis,R,27.2,North Carolina,38033.0,0,2006
7163,District 7,,Mike McIntyre,D,73.19,North Carolina,180382.0,1,2004
7164,District 7,,Ken Plonk,R,26.81,North Carolina,66084.0,0,2004
7165,District 7,,Mike McIntyre,D,71.13,North Carolina,118543.0,1,2002
7166,District 7,,James R. Adams,R,27.32,North Carolina,45537.0,0,2002
7167,District 7,,Mike McIntyre,D,69.75,North Carolina,160185.0,1,2000
7168,District 7,,James R. Adams,R,28.94,North Carolina,66463.0,0,2000
7169,District 7,,Mike McIntyre,D,91.25,North Carolina,124366.0,1,1998
7170,District 7,,Mike McIntyre,D,52.88,North Carolina,87487.0,1,1996
7171,District 7,,Bill Caster,R,45.82,North Carolina,75811.0,0,1996
7172,District 6,,Ernie Fletcher,R,71.95,Kentucky,115622.0,1,2002
7173,District 6,,Ben Chandler,D,58.61,Kentucky,175355.0,1,2004
7174,District 6,,Tom Buford,R,40.01,Kentucky,119716.0,0,2004
7175,District 6,,Ben Chandler,D,85.46,Kentucky,158869.0,1,2006
7176,District 6,,Ben Chandler,D,64.66,Kentucky,203764.0,1,2008
7177,District 6,,Jon Larson,R,35.34,Kentucky,111378.0,0,2008
7178,District 6,,Ben Chandler,D,50.08,Kentucky,119812.0,1,2010
7179,District 6,,Andy Barr,R,49.81,Kentucky,119165.0,0,2010
7180,District 6,,Andy Barr,R,50.57,Kentucky,153222.0,1,2012
7181,District 6,,Ben Chandler,D,46.7,Kentucky,141438.0,0,2012
7182,District 6,,Andy Barr,R,59.99,Kentucky,147404.0,1,2014
7183,District 6,,Elisabeth Jensen,D,40.0,Kentucky,98290.0,0,2014
7184,District 6,,Andy Barr,R,61.09,Kentucky,202099.0,1,2016
7185,District 6,,Nancy Jo Kemper,D,38.91,Kentucky,128728.0,0,2016
7186,District 3,,Dennis Moore,D,50.16,Kansas,107931.0,1,2002
7187,District 3,,Adam Taff,R,46.93,Kansas,100999.0,0,2002
7188,District 3,,Dennis Moore,D,54.82,Kansas,184050.0,1,2004
7189,District 3,,Kris Kobach,R,43.35,Kansas,145542.0,0,2004
7190,District 3,,Dennis Moore,D,64.47,Kansas,149480.0,1,2006
7191,District 3,,Chuck Ahner,R,33.84,Kansas,78446.0,0,2006
7192,District 3,,Dennis Moore,D,56.44,Kansas,202541.0,1,2008
7193,District 3,,Nick Jordan,R,39.66,Kansas,142307.0,0,2008
7194,District 3,,Kevin Yoder,R,58.4,Kansas,136246.0,1,2010
7195,District 3,,Stephene Moore,D,38.66,Kansas,90193.0,0,2010
7196,District 3,1.0,Kevin Yoder ,R,68.5,Kansas,201087.0,1,2012
7197,District 3,1.0,Kevin Yoder ,R,60.02,Kansas,134493.0,1,2014
7198,District 3,0.0,Kelly Kultala,D,39.98,Kansas,89584.0,0,2014
7199,District 3,1.0,Kevin Yoder ,R,51.3,Kansas,176022.0,1,2016
7200,District 3,0.0,Jay Sidie,D,40.6,Kansas,139300.0,0,2016
7201,District 3,,Sharice Davids,D,53.3,Kansas,164253.0,1,2018
7202,District 3,1.0,Kevin Yoder ,R,44.2,Kansas,136104.0,0,2018
7203,District 3,,Edward Keating,D,53.0,Colorado,37191.0,1,1914
7204,District 3,,Neil N. McLean,R,47.0,Colorado,32567.0,0,1914
7205,District 3,1.0,Edward Keating ,D,54.0,Colorado,40183.0,1,1916
7206,District 3,0.0,George E. McClelland,R,42.0,Colorado,31137.0,0,1916
7207,District 3,,Guy U. Hardy,R,51.0,Colorado,31715.0,1,1918
7208,District 3,1.0,Edward Keating ,D,47.0,Colorado,29075.0,0,1918
7209,District 3,1.0,Guy U. Hardy ,R,58.0,Colorado,43426.0,1,1920
7210,District 3,0.0,Samuel J. Burris,D,42.0,Colorado,31896.0,0,1920
7211,District 3,1.0,Guy U. Hardy ,R,52.0,Colorado,43508.0,1,1922
7212,District 3,0.0,Chester B. Horn,D,48.0,Colorado,39500.0,0,1922
7213,District 3,1.0,Guy U. Hardy ,R,59.0,Colorado,53877.0,1,1924
7214,District 3,0.0,Charles B. Hughes,D,41.0,Colorado,37976.0,0,1924
7215,District 3,1.0,Guy U. Hardy ,R,54.0,Colorado,46916.0,1,1926
7216,District 3,0.0,Edmond I. Crockett,D,46.0,Colorado,40009.0,0,1926
7217,District 3,1.0,Guy U. Hardy ,R,65.0,Colorado,64116.0,1,1928
7218,District 3,0.0,Harry A. McIntyre,D,35.0,Colorado,34670.0,0,1928
7219,District 3,1.0,Guy U. Hardy ,R,61.0,Colorado,55170.0,1,1930
7220,District 3,0.0,Guy M. Weybright,D,39.0,Colorado,35744.0,0,1930
7221,District 3,,John Andrew Martin,D,51.0,Colorado,59882.0,1,1932
7222,District 3,1.0,Guy U. Hardy ,R,49.0,Colorado,57793.0,0,1932
7223,District 3,1.0,John Andrew Martin ,D,64.0,Colorado,73281.0,1,1934
7224,District 3,0.0,W.O. Peterson,R,35.0,Colorado,39753.0,0,1934
7225,District 3,1.0,John Andrew Martin ,D,60.0,Colorado,74013.0,1,1936
7226,District 3,0.0,J. Arthur Phelps,R,40.0,Colorado,48871.0,0,1936
7227,District 3,1.0,John Andrew Martin ,D,57.0,Colorado,72736.0,1,1938
7228,District 3,0.0,Henry Leonard,R,43.0,Colorado,54007.0,0,1938
7229,District 3,,William E. Burney,D,51.0,Colorado,68225.0,1,1940
7230,District 3,,Henry Leonard,R,49.0,Colorado,65675.0,0,1940
7231,District 3,,John Chenoweth,R,52.0,Colorado,70842.0,1,1940
7232,District 3,,Byron G. Rogers,D,48.0,Colorado,65269.0,0,1940
7233,District 3,1.0,John Chenoweth ,R,63.0,Colorado,55838.0,1,1942
7234,District 3,0.0,J.C. Jarrett,D,37.0,Colorado,33154.0,0,1942
7235,District 3,1.0,John Chenoweth ,R,56.0,Colorado,69492.0,1,1944
7236,District 3,0.0,Arthur M. Wimmell,D,44.0,Colorado,53904.0,0,1944
7237,District 3,1.0,John Chenoweth ,R,55.0,Colorado,45043.0,1,1946
7238,District 3,0.0,Walter Walford Johnson,D,45.0,Colorado,37496.0,0,1946
7239,District 3,,John H. Marsalis,D,51.0,Colorado,65114.0,1,1948
7240,District 3,1.0,John Chenoweth ,R,49.0,Colorado,63312.0,0,1948
7241,District 3,,John Chenoweth,R,52.0,Colorado,58831.0,1,1950
7242,District 3,1.0,John H. Marsalis ,D,48.0,Colorado,55110.0,0,1950
7243,District 3,1.0,John Chenoweth ,R,58.0,Colorado,84739.0,1,1952
7244,District 3,0.0,John H. Marsalis,D,42.0,Colorado,62025.0,0,1952
7245,District 3,1.0,John Chenoweth ,R,53.0,Colorado,62884.0,1,1954
7246,District 3,0.0,"Alva B. Adams, Jr.",D,47.0,Colorado,55750.0,0,1954
7247,District 3,1.0,John Chenoweth ,R,50.0,Colorado,74196.0,1,1956
7248,District 3,0.0,"Alva B. Adams, Jr.",D,50.0,Colorado,73501.0,1,1956
7249,District 3,1.0,John Chenoweth ,R,50.0,Colorado,63655.0,1,1958
7250,District 3,0.0,Fred M. Betz,D,50.0,Colorado,63112.0,1,1958
7251,District 3,1.0,John Chenoweth ,R,52.0,Colorado,85825.0,1,1960
7252,District 3,0.0,Franklin R. Stewart,D,48.0,Colorado,79069.0,0,1960
7253,District 3,1.0,John Chenoweth ,R,55.0,Colorado,74848.0,1,1962
7254,District 3,0.0,"Albert ""Al"" Tomsic",D,45.0,Colorado,62097.0,0,1962
7255,District 3,,Frank Evans,D,51.0,Colorado,85404.0,1,1964
7256,District 3,1.0,John Chenoweth ,R,49.0,Colorado,81544.0,0,1964
7257,District 3,1.0,Frank Evans ,D,52.0,Colorado,76270.0,1,1966
7258,District 3,0.0,David W. Enoch,R,48.0,Colorado,71213.0,0,1966
7259,District 3,1.0,Frank Evans ,D,52.0,Colorado,88368.0,1,1968
7260,District 3,0.0,Paul Bradley,R,48.0,Colorado,81163.0,0,1968
7261,District 3,1.0,Frank Evans ,D,64.0,Colorado,87000.0,1,1970
7262,District 3,0.0,"John ""Jack"" Mitchell, Jr.",R,33.0,Colorado,45610.0,0,1970
7263,District 3,1.0,Frank Evans ,D,66.0,Colorado,107511.0,1,1972
7264,District 3,0.0,Chuck Brady,R,34.0,Colorado,54556.0,0,1972
7265,District 3,1.0,Frank Evans ,D,68.0,Colorado,91783.0,1,1974
7266,District 3,0.0,E. Keith Records,R,32.0,Colorado,43298.0,0,1974
7267,District 3,1.0,Frank Evans ,D,51.0,Colorado,89302.0,1,1976
7268,District 3,0.0,Melvin Takaki,R,47.0,Colorado,82315.0,0,1976
7269,District 3,,Raymond P. Kogovsek,D,49.0,Colorado,69669.0,1,1978
7270,District 3,,Harold L. McCormick,R,49.0,Colorado,69303.0,1,1978
7271,District 3,1.0,Raymond P. Kogovsek ,D,55.0,Colorado,105820.0,1,1980
7272,District 3,0.0,Harold L. McCormick,R,44.0,Colorado,84292.0,0,1980
7273,District 3,1.0,Raymond P. Kogovsek ,D,53.0,Colorado,92384.0,1,1982
7274,District 3,0.0,Tom Wiena,R,45.0,Colorado,77409.0,0,1982
7275,District 3,,Michael L. Strang,R,57.0,Colorado,122669.0,1,1984
7276,District 3,,W. Mitchell,D,42.0,Colorado,90963.0,0,1984
7277,District 3,,Ben Nighthorse Campbell,D,52.0,Colorado,95353.0,1,1986
7278,District 3,1.0,Michael L. Strang ,R,48.0,Colorado,88508.0,0,1986
7279,District 3,1.0,Ben Nighthorse Campbell ,D,78.0,Colorado,169284.0,1,1988
7280,District 3,0.0,Jim Zartman,R,22.0,Colorado,47625.0,0,1988
7281,District 3,1.0,Ben Nighthorse Campbell ,D,70.0,Colorado,124487.0,1,1990
7282,District 3,0.0,Bob Ellis,R,28.0,Colorado,49961.0,0,1990
7283,District 3,,Scott McInnis,R,55.0,Colorado,143293.0,1,1992
7284,District 3,,Mike Callihan,D,44.0,Colorado,114480.0,0,1992
7285,District 3,1.0,Scott McInnis ,R,70.0,Colorado,145365.0,1,1994
7286,District 3,0.0,Linda Powers,D,30.0,Colorado,63427.0,0,1994
7287,District 3,1.0,Scott McInnis ,R,69.0,Colorado,183523.0,1,1996
7288,District 3,0.0,Albert Gurule,D,31.0,Colorado,82953.0,0,1996
7289,District 3,1.0,Scott McInnis ,R,66.0,Colorado,156501.0,1,1998
7290,District 3,0.0,Robert Reed Kelley,D,32.0,Colorado,74479.0,0,1998
7291,District 3,1.0,Scott McInnis ,R,66.0,Colorado,199204.0,1,2000
7292,District 3,0.0,Curtis Imrie,D,29.0,Colorado,87921.0,0,2000
7293,District 3,1.0,Scott McInnis ,R,66.0,Colorado,143433.0,1,2002
7294,District 3,0.0,Dennis Berckefeldt,D,31.0,Colorado,68160.0,0,2002
7295,District 3,,John Salazar,D,51.0,Colorado,153500.0,1,2004
7296,District 3,,Greg Walcher,R,47.0,Colorado,141376.0,0,2004
7297,District 3,1.0,John Salazar ,D,62.0,Colorado,146488.0,1,2006
7298,District 3,0.0,Scott Tipton,R,37.0,Colorado,86930.0,0,2006
7299,District 3,1.0,John Salazar ,D,62.0,Colorado,203457.0,1,2008
7300,District 3,0.0,Wayne Wolf,R,38.0,Colorado,126762.0,0,2008
7301,District 3,,Scott Tipton,R,50.0,Colorado,129257.0,1,2010
7302,District 3,1.0,John Salazar ,D,46.0,Colorado,118048.0,0,2010
7303,District 3,1.0,Scott Tipton ,R,53.0,Colorado,185291.0,1,2012
7304,District 3,0.0,Sal Pace,D,41.0,Colorado,142619.0,0,2012
7305,District 3,1.0,Scott Tipton ,R,58.0,Colorado,163011.0,1,2014
7306,District 3,0.0,Abel Tapia,D,36.0,Colorado,100364.0,0,2014
7307,District 3,1.0,Scott Tipton ,R,54.6,Colorado,204220.0,1,2016
7308,District 3,0.0,Gail Schwartz,D,40.35,Colorado,150914.0,0,2016
7309,District 2,,Terry Everett,R,68.2,Alabama,151830.0,1,2002
7310,District 2,,Charles Wood,D,29.18,Alabama,64958.0,0,2002
7311,District 2,,Terry Everett,R,72.0,Alabama,177086.0,1,2004
7312,District 2,,Charles James,D,28.0,Alabama,70562.0,0,2004
7313,District 2,,Terry Everett,R,70.0,Alabama,124302.0,1,2006
7314,District 2,,Charles James,D,30.0,Alabama,54450.0,0,2006
7315,District 2,,Bobby Bright,D,50.0,Alabama,144368.0,1,2008
7316,District 2,,Jay Love,R,50.0,Alabama,142578.0,1,2008
7317,District 2,,Martha Roby,R,51.0,Alabama,111332.0,1,2010
7318,District 2,,Bobby Bright,D,49.0,Alabama,106456.0,0,2010
7319,District 2,,Martha Roby,R,64.0,Alabama,180483.0,1,2012
7320,District 2,,Therese Ford,D,36.0,Alabama,103007.0,0,2012
7321,District 2,,Martha Roby,R,66.0,Alabama,95073.0,1,2014
7322,District 2,,Erick Wright,D,34.0,Alabama,48789.0,0,2014
7323,District 2,,Martha Roby,R,49.0,Alabama,134886.0,1,2016
7324,District 2,,Nathan Mathis,D,41.0,Alabama,112089.0,0,2016
7325,District 7,,Raul M. Grijalva,D,59.0,Arizona,61256.0,1,2002
7326,District 7,,Ross Hieb,R,37.06,Arizona,38474.0,0,2002
7327,District 7,,Raul M. Grijalva,D,62.06,Arizona,108868.0,1,2004
7328,District 7,,Joseph Sweeney,R,33.67,Arizona,59066.0,0,2004
7329,District 7,,Raul M. Grijalva,D,61.09,Arizona,80354.0,1,2006
7330,District 7,,Ron Drake,R,35.35,Arizona,46498.0,0,2006
7331,District 7,,Raul M. Grijalva,D,63.26,Arizona,124304.0,1,2008
7332,District 7,,Joseph Sweeney,R,32.79,Arizona,64425.0,0,2008
7333,District 7,,Raul M. Grijalva,D,50.23,Arizona,79935.0,1,2010
7334,District 7,,Ruth McClung,R,44.23,Arizona,70385.0,0,2010
7335,District 7,,Ed Pastor,D,81.74,Arizona,104489.0,1,2012
7336,District 7,,Ruben Gallego,D,74.98,Arizona,54235.0,1,2014
7337,District 7,,Ruben Gallego,D,75.25,Arizona,119465.0,1,2016
7338,District 7,,Eve Nunez,R,24.75,Arizona,39286.0,0,2016
7339,District 4,,Denise Majette,D,77.03,Georgia,118045.0,1,2002
7340,District 4,,Cynthia Van Auken,R,22.97,Georgia,35202.0,0,2002
7341,District 4,,Cynthia McKinney,D,63.76,Georgia,157461.0,1,2004
7342,District 4,,Catherine Davis,R,36.24,Georgia,89509.0,0,2004
7343,District 4,,Hank Johnson,D,75.32,Georgia,106352.0,1,2006
7344,District 4,,Catherine Davis,R,24.63,Georgia,34778.0,0,2006
7345,District 4,,Hank Johnson,D,99.91,Georgia,224494.0,1,2008
